TimeStamp,Time,Framecount,Date,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,PrismEffect,DualTask,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ControllerSmoothed,ControllerAimAssistState,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,LastShotControllerFilteredPointingDirectionX,LastShotControllerFilteredPointingDirectionY,LastShotControllerFilteredPointingDirectionZ,ParticipantId,TestId,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallCurveRatioX,WallCurveRatioY,PlayedPattern,Event,EventType,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleSize,MoleLifeTime,MoleActivatedDuration,MoleId,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,LeftControllerLaserPosWorldX,LeftControllerLaserPosWorldY,LeftControllerLaserPosWorldZ,LeftControllerLaserRotEulerX,LeftControllerLaserRotEulerY,LeftControllerLaserRotEulerZ,LeftControllerLaserPosTravelX,LeftControllerLaserPosTravelY,LeftControllerLaserPosTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY
2020-05-13 10:30:32.0154,10:30:32.0154,8137,2020-05-13,0.0000,-453425.841934,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.4165,-0.0497,0.9078,0.4096,-0.0386,0.9113,0,0,Playing,1340.0000,Normal,21.9840,1318.0160,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Mole Hit,MoleEvent,2.0833,0.3775,5.9374,2.0833,-1.4725,5.3874,0.5815,2.0000,1.9073,0802,8,2,0.7778,0.2000,-0.0412,0.1353,-0.7978,0.7805,-0.3082,2.8506,24.6439,357.2585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0394,1.3374,-0.6415,3.3011,17.9148,355.7339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0383,0.5133,6.0016,2.8506,24.6439,357.2585,0.0000,0.0000,0.0000,0802,8,2,2.0833,0.3775,5.9374,2.0833,-1.4725,5.3874,NULL,NULL
2020-05-13 10:30:32.1276,10:30:32.1276,8142,2020-05-13,0.1143,-453425.730209,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.4165,-0.0497,0.9078,0.4096,-0.0386,0.9113,0,0,Playing,1340.0000,Normal,22.0902,1317.9100,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Mole Spawned,MoleEvent,-2.0833,-0.5011,5.5751,-2.0833,-2.3511,5.0251,0.6788,2.0000,NULL,0301,3,1,0.2222,0.0000,NULL,NULL,-0.7966,0.7784,-0.3089,3.1493,24.8010,357.5263,0.0004,0.0008,0.0003,0.4239,0.0931,0.1906,-1.0386,1.3371,-0.6411,3.4802,18.0903,355.6453,0.0428,0.0249,0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1087,0.4533,5.9428,3.1493,24.8010,357.5263,0.0178,0.0314,0.0033,0802,8,2,2.0833,0.3775,5.9374,2.0833,-1.4725,5.3874,NULL,NULL
2020-05-13 10:30:33.0800,10:30:33.0800,8188,2020-05-13,0.9529,-453424.777847,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1838,-0.1819,0.9660,-0.1961,-0.1873,0.9625,0,0,Playing,1340.0000,Normal,23.0449,1316.9550,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 10:30:33.0820,10:30:33.0820,8188,2020-05-13,0.0000,-453424.775024,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1838,-0.1819,0.9660,-0.1961,-0.1873,0.9625,0,0,Playing,1340.0000,Normal,23.0449,1316.9550,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Mole Hit,MoleEvent,-2.0833,-0.5011,5.5751,-2.0833,-2.3511,5.0251,0.6771,2.0000,0.9544,0301,3,1,0.2222,0.0000,-0.0773,0.0799,-0.9524,0.7329,-0.3372,10.4833,349.2241,4.0919,0.0023,0.0001,0.0010,0.0240,0.9292,0.2306,-1.0956,1.3242,-0.6327,11.7180,347.5855,357.3400,0.0161,0.0455,0.0276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.1588,-0.4194,5.5825,10.4833,349.2241,4.0919,0.0132,0.0018,0.0054,0301,3,1,-2.0833,-0.5011,5.5751,-2.0833,-2.3511,5.0251,NULL,NULL
2020-05-13 10:30:34.1502,10:30:34.1502,8238,2020-05-13,1.0615,-453423.707547,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1838,-0.1819,0.9660,-0.1961,-0.1873,0.9625,0,0,Playing,1340.0000,Normal,24.1095,1315.8910,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Mole Spawned,MoleEvent,-2.7880,2.3513,5.7558,-2.7880,0.5013,5.2058,0.5176,2.0000,NULL,0204,2,4,0.1111,0.6000,NULL,NULL,-0.8459,0.8033,-0.3018,356.2843,11.5544,0.6864,0.0002,0.0001,0.0001,0.0062,0.1181,0.1206,-1.0571,1.3483,-0.6457,356.6972,10.4599,357.2341,0.0229,0.0885,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5396,1.2480,6.4790,356.2843,11.5544,0.6864,0.0045,0.0035,0.0000,0301,3,1,-2.0833,-0.5011,5.5751,-2.0833,-2.3511,5.0251,NULL,NULL
2020-05-13 10:30:35.1051,10:30:35.1061,8286,2020-05-13,0.9641,-453422.751869,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2743,0.2243,0.9351,-0.2802,0.2231,0.9336,0,0,Playing,1340.0000,Normal,25.0785,1314.9220,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 10:30:35.1091,10:30:35.1091,8286,2020-05-13,0.0000,-453422.749225,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2743,0.2243,0.9351,-0.2802,0.2231,0.9336,0,0,Playing,1340.0000,Normal,25.0785,1314.9220,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Mole Hit,MoleEvent,-2.7880,2.3513,5.7558,-2.7880,0.5013,5.2058,0.5173,2.0000,0.9689,0204,2,4,0.1111,0.6000,0.0106,-0.0495,-0.9467,0.8440,-0.3296,347.0355,343.6540,16.2470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1015,1.3449,-0.6501,359.4330,341.3948,356.4686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.7748,2.2996,5.7614,347.0355,343.6540,16.2470,0.0000,0.0000,0.0000,0204,2,4,-2.7880,2.3513,5.7558,-2.7880,0.5013,5.2058,NULL,NULL
2020-05-13 10:30:36.1458,10:30:36.1468,8337,2020-05-13,1.0403,-453421.711115,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2743,0.2243,0.9351,-0.2802,0.2231,0.9336,0,0,Playing,1340.0000,Normal,26.1178,1313.8820,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Mole Spawned,MoleEvent,2.7880,0.3775,5.5688,2.7880,-1.4725,5.0188,0.5967,2.0000,NULL,0902,9,2,0.8889,0.2000,NULL,NULL,-0.8364,0.7834,-0.3043,359.0555,12.8455,0.4850,0.0001,0.0004,0.0001,0.1449,0.1656,0.2065,-1.0508,1.3467,-0.6451,357.6044,12.4230,356.8572,0.1737,0.1724,0.0672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7025,0.8883,6.5335,359.0555,12.8455,0.4850,0.0055,0.0019,0.0005,0204,2,4,-2.7880,2.3513,5.7558,-2.7880,0.5013,5.2058,NULL,NULL
2020-05-13 10:30:37.0208,10:30:37.0208,8379,2020-05-13,0.8756,-453420.837101,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.5142,-0.0513,0.8561,0.5103,-0.0670,0.8573,0,0,Playing,1340.0000,Normal,26.9908,1313.0090,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 10:30:37.0228,10:30:37.0228,8379,2020-05-13,0.0000,-453420.834902,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.5142,-0.0513,0.8561,0.5103,-0.0670,0.8573,0,0,Playing,1340.0000,Normal,26.9908,1313.0090,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Mole Hit,MoleEvent,2.7880,0.3775,5.5688,2.7880,-1.4725,5.0188,0.5967,2.0000,0.8730,0902,9,2,0.8889,0.2000,-0.0475,-0.0610,-0.7642,0.7764,-0.3101,2.9414,30.9899,355.7630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0210,1.3238,-0.6372,10.3627,27.9626,356.4517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7354,0.3170,5.5697,2.9414,30.9899,355.7630,0.0000,0.0000,0.0000,0902,9,2,2.7880,0.3775,5.5688,2.7880,-1.4725,5.0188,NULL,NULL
2020-05-13 10:30:38.1584,10:30:38.1584,8435,2020-05-13,1.1374,-453419.699522,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.5142,-0.0513,0.8561,0.5103,-0.0670,0.8573,0,0,Playing,1340.0000,Normal,28.1294,1311.8710,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Mole Spawned,MoleEvent,1.2876,1.3487,6.3795,1.2876,-0.5013,5.8295,0.5951,2.0000,NULL,0703,7,3,0.6667,0.4000,NULL,NULL,-1.2558,0.9361,-0.3380,342.5073,299.6046,22.0652,0.0120,0.0014,0.0072,0.2158,0.3409,2.5215,-1.2003,1.2761,-0.6503,28.1494,298.6890,2.5055,0.2790,0.8482,0.2732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.4574,2.4077,3.6581,342.5073,299.6046,22.0652,0.0151,0.0814,0.0343,0902,9,2,2.7880,0.3775,5.5688,2.7880,-1.4725,5.0188,NULL,NULL
2020-05-13 10:30:49.7321,10:30:49.7321,8530,2020-05-13,1.7658,-453408.126375,-453531.187634697,0020200513102848,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.5142,-0.0513,0.8561,0.5103,-0.0670,0.8573,0,0,Playing,1340.0000,Normal,29.8943,1310.1060,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FærdigeForsøgsMoles,Game Stopped,GameEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
