pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
-453446.227246,38,0,0.8341123951557964,0.43580540881401364,0.46689713363985397,48.11482045626125,3d c++,139.45773082048436,127.94468792643505,35.79538701196584,48.11482045626125,-34.082282582976234,36.561360197116144,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-15.892633564589051,6.233472424117746,471.2850744153932,-0.528797411339484,0.3646377501805231,-0.7664284760523625,18.280680098558072,1.9440400651246863,-2.174745505718881,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.22709500004,38,1,0.8936566427553833,0.5377446212695973,0.26816785046038905,53.103150705523106,3d c++,172.07827880627116,175.63971588950662,45.211158137480886,53.103150705523106,-74.1283459833451,2.6968892678617387,0.7285469510171061,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.6194536224712368,2.800371112125161,31.526202102677235,0.12275069266737279,-0.5827774198671533,-0.8033073797387049,1.3484446339308693,0.9486539995242386,-1.4191626464128058,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.215205,38,0,0.7357804465089642,0.4349737362969261,0.4662494720851438,48.10365914379829,3d c++,139.19159561501635,128.1001266995655,34.89797882843637,48.10365914379829,-33.96716471811928,36.568395045475015,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.10400112462428,6.354897157927853,471.4942866877901,-0.5464113746757528,0.3747564779980319,-0.748994120019286,18.284197522737507,1.954930423243029,-2.2010653978680312,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.20718,38,0,0.750219616237818,0.4348725167760861,0.4662213238695756,48.39404278150538,3d c++,139.15920536834756,128.10688227130186,35.00078023676762,48.39404278150538,-33.89758743224634,36.79088469458293,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.133270953273247,6.362473466364502,471.51951685894693,-0.5488505270631671,0.3753878370344193,-0.7468916057562195,18.395442347291464,1.9556115041909927,-2.2045283125848836,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.19894000003,39,0,0.86944667367255,0.43481476070705466,0.466222510043222,48.26956834991845,3d c++,139.1407234262575,128.10659758962672,34.87214743294297,48.26956834991845,-33.838383980320714,36.69699257886939,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.146432995444258,6.361093841586763,471.52850981951246,-0.549947363910751,0.37527286830294115,-0.7461421923757557,18.348496289434696,1.9554874672565812,-2.205960620508197,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.190804,39,0,0.0,0.5,0.5,0.0,3d c++,160.0,120.0,0.0,0.0,90.0,0.0,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.18321,39,0,0.7792300334988097,0.4340167364477412,0.46567808899131513,48.21504127241211,3d c++,138.88535566327718,128.23725864208436,33.961118669348,48.21504127241211,-33.65463637135913,36.670820325293185,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.3484122852825,6.462334601653842,471.7334956494786,-0.5667789713972713,0.38370959830853096,-0.7290600398785803,18.335410162646593,1.9646063783578986,-2.2316106478824365,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.175032,39,0,0.7432038867518858,0.43368561244744486,0.46518950643643486,48.1766523789272,3d c++,138.77939598318235,128.35451845525563,33.44871612890135,48.1766523789272,-33.86297326298249,36.65015289887996,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.431882794299785,6.5539338669271565,471.84822586026155,-0.5737348471487117,0.3913428704146406,-0.7194991889799975,18.32507644943998,1.972886720753876,-2.2439551536670814,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.167126,40,0,0.8810078180944312,0.4334010139276569,0.4647879167897415,48.18361980047866,3d c++,138.6883244568502,128.45089997046205,33.03144752872837,48.18361980047866,-34.01804643901764,36.66286141038786,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.5040655357831,6.6294387700715305,471.9480619711692,-0.5797500756056547,0.3976349456766717,-0.7111795130710306,18.33143070519393,1.9797341356405556,-2.254734161211186,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.159048,40,0,0.8355218592811811,0.43321247606175195,0.46455833151630277,48.41932351987324,3d c++,138.62799233976062,128.50600043608733,32.90868330493654,48.41932351987324,-34.08100349347524,36.84707241483095,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.55467743812843,6.674450395498784,472.01501890726365,-0.583967734134432,0.40138591446227617,-0.7055997683964894,18.423536207415474,1.9838258294000335,-2.26215268406331,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.151084,40,0,0.8756069800215588,0.4334922987156776,0.4638806829911112,48.75957476192533,3d c++,138.71753558901685,128.6686360821333,33.05561510877882,48.75957476192533,-35.05252557326057,37.10727879325821,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.487616109756953,6.806379720336942,472.0358857941146,-0.5783792901034757,0.41238002486545605,-0.703860861158912,18.553639396629105,1.9958613558564906,-2.2586438981996015,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.14306000003,40,0,0.8546019907007303,0.43289793068729193,0.4640889047739559,49.108681078839766,3d c++,138.52733781993342,128.61866285425057,32.82598606310741,49.108681078839766,-34.27348258515589,37.380956246910365,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.642663395401378,6.768378874803114,472.14321834655084,-0.5912998972405114,0.40921328773763704,-0.6949164817892253,18.690478123455183,1.9923880138161778,-2.2758088683410818,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.129816,41,0,0.8628187739800659,0.4319718715445823,0.464352499405029,47.81945618022528,3d c++,138.23099889426632,128.55540014279305,31.313663397207783,47.81945618022528,-33.15503399815351,36.411855984571055,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.86156663508715,6.705441708278851,472.29694774115984,-0.6095418338809923,0.40396852386061505,-0.6821056989051423,18.205927992285527,1.9866473000948386,-2.3000741729528182,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.122866,41,0,0.8070102582917896,0.43200228044752337,0.463703384117647,48.47956645248405,3d c++,138.24072974320748,128.71118781176472,31.421380477540776,48.47956645248405,-33.84255851072295,36.919816380213234,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.861601165713246,6.833600776777535,472.3742475072781,-0.6095447114331668,0.41464844623550545,-0.6756640517286224,18.459908190106617,1.99835276515457,-2.304793425012157,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.115169,41,0,0.8281162719359176,0.4315416782513129,0.4648028917008451,47.66533320938818,3d c++,138.09333704042012,128.44730599179718,31.019824428530033,47.66533320938818,-32.314642368493864,36.298006876502775,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-16.968676190140723,6.618030870978487,472.34218733268557,-0.6184676301354566,0.3966842874189181,-0.6783357329446661,18.149003438251388,1.9786982775213686,-2.3100613394741516,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.106768,41,0,0.8622806313120193,0.43080168293795096,0.46559788653863443,47.96276688407825,3d c++,137.8565385401443,128.25650723072775,30.82624761032177,47.96276688407825,-30.86920010010354,36.53118235770107,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-17.159700634246178,6.46818644934616,472.43285038176793,-0.6343863338109113,0.38419725228289076,-0.6707804788544668,18.265591178850535,1.9651345125250486,-2.3283170447387316,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.098192,42,0,0.8019283759929364,0.43034138879501616,0.465862787560824,48.245060251358325,3d c++,137.70924441440516,128.19293098540223,30.638688016148926,48.245060251358325,-30.22119030279454,36.75254811388657,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-17.27960673911266,6.419026641676069,472.51960467156016,-0.6443785092164513,0.38010060164371656,-0.663550954705114,18.376274056943284,1.9607013858218658,-2.341536916549,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.097804,42,1,0.9987070444897879,0.5415731220483175,0.2729575075454087,52.692902621195735,3d c++,173.3033990554616,174.4901981891019,44.58320120029498,52.692902621195735,-73.61808962331119,2.6799803760885026,0.732341922043056,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.6828946062392078,2.746585137969449,31.575400913901085,0.1280374413147037,-0.5872595843801293,-0.799207478803384,1.3399901880442513,0.9431274040988266,-1.4119406912859145,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.09109500004,42,1,0.9373766261667535,0.5428483918362856,0.27373533911359216,51.75235531929032,3d c++,173.71148538761142,174.3035186127379,43.73313672134199,51.75235531929032,-73.41209872009179,2.6328265258008394,0.7314749503920526,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.7037448387325462,2.738867855552516,31.58444194502157,0.12977496068914857,-0.587902691248207,-0.7984540595433437,1.3164132629004197,0.9423326258882164,-1.409672482469392,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.091068,42,0,0.7472941354023346,0.4293505257714251,0.4663369319677836,48.55708991841663,3d c++,137.39216824685602,128.07913632773193,29.972368768311544,48.55708991841663,-28.960553879526685,37.00536450155429,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-17.533791664466868,6.328986178381598,472.72200613798947,-0.6655605863293018,0.37259722970251064,-0.6466841658360055,18.502682250777145,1.952602539913925,-2.370578330274589,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.083186,42,1,0.8934552118227284,0.5433210771807231,0.2726943693593379,51.812249987068,3d c++,173.8627446978314,174.5533513537589,43.819728480773584,51.812249987068,-73.27278710931387,2.6351754149226654,0.7305741669492938,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.7113195591341168,2.7508902952734147,31.576834505334865,0.13040618738927945,-0.5869008212714655,-0.7990880128505692,1.3175877074613327,0.9435705793482891,-1.40902857269359,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.083079,42,0,0.862097512410344,0.4293854733234227,0.4660003548992133,48.6893849811646,3d c++,137.40335146349526,128.1599148241888,29.928018657123246,48.6893849811646,-29.33168940772407,37.108330023457185,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-17.526412712156606,6.393665946826161,472.75200911508387,-0.6649456736367804,0.3779872104062243,-0.6441839177448077,18.554165011728593,1.9584175727688817,-2.3720523668031137,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.075237,42,0,0.753163325655141,0.4281774688466163,0.465984968700226,48.30508194318713,3d c++,137.0167900309172,128.16360751194577,28.34140268859463,48.30508194318713,-28.448972580018946,36.83970546355269,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-17.825733659903143,6.390440905401537,473.07148191631853,-0.6898890859489918,0.37771845695417217,-0.6175611843085863,18.419852731776345,1.9581273001487653,-2.4114579730319634,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.075207,42,1,0.929904757743137,0.5440662891756135,0.27178490000437594,51.87541242009306,3d c++,174.10121253619633,174.77162399894976,43.898040793201545,51.87541242009306,-73.08764902887825,2.637817914659141,0.731525330134497,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.7233860807066135,2.7614564033204196,31.571058420937394,0.13141173085365418,-0.5860203122675484,-0.7995693532170252,1.3189089573295705,0.9446576574602021,-1.4078994929569386,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.067218,43,0,0.8513519049457147,0.4274175719060717,0.46510554103241697,48.34499793504658,3d c++,136.77362300994295,128.37467015221992,27.000458297119145,48.34499793504658,-28.77088608438268,36.894470104209596,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-18.016371296078628,6.554220765764125,473.39598588983415,-0.7057755556302819,0.3913667786510545,-0.5905191865156146,18.447235052104798,1.9729127011937968,-2.444873463445055,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.05827700003,43,0,0.754430232388737,0.42761568957747376,0.46491830313014215,48.40746365764007,3d c++,136.8370206647916,128.41960724876589,27.181130798610564,48.40746365764007,-29.094684590064332,36.93948764809167,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-17.967234158272685,6.590568592848797,473.36169435110696,-0.7016807941464535,0.39439576424144385,-0.5933768147428831,18.469743824045835,1.976206549894878,-2.439629040836269,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.058248,43,1,0.9932732380667443,0.5453460991968203,0.27051218392920306,51.361738774158646,3d c++,174.5107517429825,175.07707585699126,43.49491095650345,51.361738774158646,-72.78184223224252,2.6109187652299695,0.7173373774214231,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.7440161164520465,2.776892830080395,31.563173203137932,0.13313090049910692,-0.5847339433708838,-0.8002264547003136,1.3054593826149847,0.9462442767329777,-1.4059396859986717,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.050621,43,1,0.8785642955473972,0.5460452458230766,0.2703190624454733,52.30157664000919,3d c++,174.7344786633845,175.1234250130864,44.28209451753697,52.30157664000919,-72.64150074616646,2.6586677320077308,0.7173239703169298,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.7556576040050724,2.7783414108944697,31.56405867035767,0.1341010244618591,-0.5846132283030442,-0.8001526657653354,1.3293338660038654,0.9463930746316349,-1.4047452249753087,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.04702500004,43,0,0.8321237550182207,0.4274881747628063,0.4646721854162148,48.30935719500961,3d c++,136.79621592409802,128.47867550010844,26.84593655269449,48.30935719500961,-29.240915231220413,36.86970539631958,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-17.997846689791466,6.635851623240063,473.4285156214604,-0.7042318384396851,0.3981693501073827,-0.5878083755467642,18.43485269815979,1.9803166385980835,-2.446060028425357,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.042952,43,1,0.8348109678382858,0.5453703082559125,0.26924636600579954,51.79773422745604,3d c++,174.518498641892,175.3808721586081,43.91638066922239,51.79773422745604,-72.71448728981485,2.632185535655123,0.7170022676994514,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.744267326132162,2.7910130663458173,31.55291305594622,0.13315183463911653,-0.5835572570154319,-0.8010814669662896,1.3160927678275616,0.9476940250609548,-1.406087045512834,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.038962,43,0,0.8583170715900942,0.42756128194139764,0.4665771199068741,48.66739834014607,3d c++,136.81961022124725,128.02149122235022,28.06702904914731,48.66739834014607,-27.42119109929726,37.12444401173386,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-17.98552761078898,6.279222350973811,473.18539910715356,-0.7032052485228115,0.368450244085195,-0.6080680850723307,18.56222200586693,1.9481377595219187,-2.4286208509057583,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.03495500004,44,1,0.9567461215685693,0.5440489994569967,0.26856677824440844,52.05059725048413,3d c++,174.09567982623895,175.543973221342,44.184710467862224,52.05059725048413,-72.9321585069579,2.644397579757288,0.7173005762781681,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.7225396159649684,2.798260686018585,31.54405333819263,0.13134119212518375,-0.5829532887093679,-0.8018197767790889,1.322198789878644,0.9484375638781684,-1.4084343479325245,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.030721,44,0,0.7796281692394286,0.4275623015299682,0.46786569302107317,48.696196516599905,3d c++,136.81993648958982,127.71223367494244,28.67543365620221,48.696196516599905,-26.11766467824154,37.13585436044175,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-17.986733016435224,6.035938835589629,473.04478944486533,-0.7033056989933316,0.3481766178031799,-0.6197855569296848,18.567927180220874,1.9264216376864682,-2.419235848896229,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.0269,44,1,0.4871732913869682,0.5441823381758737,0.26909341578657775,51.52125339260118,3d c++,174.13834821627958,175.41758021122135,43.71225813628071,51.52125339260118,-72.93219290871241,2.6178795997020594,0.710977914031663,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.7247046887557462,2.792767786377171,31.548404326441258,0.13152161485774858,-0.5834110303461525,-0.8014571944250365,1.3089397998510297,0.9478740795528173,-1.4081429568664081,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.02295,44,0,0.8549398871036259,0.4269089370876557,0.4698153971500305,48.417809169168976,3d c++,136.61085986804983,127.24430468399268,28.562680992422482,48.417809169168976,-23.681711777715734,36.922849513568885,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-18.14881629673127,5.663791316993553,473.03074337610917,-0.716812639018002,0.31716432458684024,-0.6209560626593651,18.461424756784442,1.8935342632536378,-2.4277263083845932,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.018744,44,1,0.9532848553634286,0.5426542062658013,0.26634247789976884,50.889417810754836,3d c++,173.6493460050564,176.0778053040555,43.32176513400117,50.889417810754836,-73.08664281914707,2.583649053550605,0.7049177183539368,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.6990328554432836,2.8246183094656168,31.52113196853734,0.12938229541504334,-0.5807568200887819,-0.8037298909170297,1.2918245267753026,0.951138277710692,-1.4111882710148755,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453446.015172,44,0,0.851393659461048,0.42626415310974586,0.4718714420593991,49.42290933060957,3d c++,136.40452899511868,126.75085390574421,29.06667378962445,49.42290933060957,-21.139695928132994,37.69018617258403,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-18.325497392548588,5.278290002846974,473.04988814732974,-0.7315360636694453,0.2850392150746254,-0.6193606650576501,18.845093086292014,1.859843667005324,-2.439042150801342,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453446.007031,44,0,0.6761958881262948,0.4263934241601229,0.4720574940228838,50.649899954217986,3d c++,136.44589573123932,126.70620143450789,29.927380472415447,50.649899954217986,-21.012871305892347,38.622493913795914,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-18.309921024694773,5.249760611195363,473.0184983715247,-0.7302380330149608,0.28266176577032437,-0.6219764797080701,19.311246956897957,1.857364234272211,-2.4360864891400675,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453445.99915700004,45,1,0.9908764054709527,0.5437921871184737,0.2649576296467715,52.11210544292179,3d c++,174.01349987791156,176.41016888477483,44.39556724006557,52.11210544292179,-72.79949920043359,2.644899630312536,0.695397851390045,1,-0.8535546895372366,9.793700150531,41.165890659541695,12.0,0.7176805416698651,2.839565036476241,31.51336639571909,0.13093626926725846,-0.5795112595045633,-0.8043770219852173,1.322449815156268,0.9526674719930717,-1.4094319072038872,147.14460202282967,267.50304186414564,361.46430361639744,361.46430361639744,90.0
-453445.999146,45,0,0.827238053634078,0.42569163910276886,0.4710700605944207,50.59960335002654,3d c++,136.22132451288604,126.94318545733904,28.58359065303812,50.59960335002654,-21.668491602560053,38.607516723266585,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-18.483639770597012,5.434988339226856,473.3169186975442,-0.7447145951734806,0.29809740977294885,-0.5971081192064445,19.303758361633292,1.8734951481013737,-2.465758418382845,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453445.991151,45,1,0.8271874549375944,0.5448181659075695,0.26471457447445157,51.79806096630637,3d c++,174.34181309042222,176.46850212613163,45.551963831152804,51.79806096630637,-68.5974532142524,6.992441031761479,0.6958252078590244,1,0.18600011277547726,13.877041116345344,93.89310180322302,12.0,1.9564030003027097,7.567845919471901,83.8402549634674,0.1475335739606027,-0.5257662664061202,-0.8377372366463007,3.4962205158807396,1.017180641027175,-1.3964742303182691,161.2282059885771,211.6336272516111,158.47809598605915,158.47809598605915,90.0
-453445.991146,45,0,0.660919024602976,0.4238670666270801,0.46941102613089425,49.835691558127074,3d c++,135.63746132066564,127.34135372858537,24.846001611688614,49.835691558127074,-22.349304810700076,38.084435660827424,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-18.92611805473121,5.7390202572106945,474.0814632891307,-0.7815877855179971,0.3234334029382687,-0.5333960699075733,19.042217830413712,1.9001520023214051,-2.54274127837875,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453445.983067,45,1,0.9808116421580462,0.5478412357462401,0.2667169945344645,52.35124113992446,3d c++,175.30919543879685,175.9879213117285,45.72622428980159,52.35124113992446,-67.52611536038188,7.071335328975969,0.7007022984883537,1,0.18600011277547726,13.877041116345344,93.89310180322302,12.0,2.090318524200949,7.506767999755477,83.90344756456399,0.15869320095212266,-0.5308560930491556,-0.8324711865549195,3.5356676644879843,1.0111858960854843,-1.3824273068479962,161.2282059885771,211.6336272516111,158.47809598605915,158.47809598605915,90.0
-453445.983037,45,0,0.8261555524774216,0.4234639447115258,0.46596017987722793,49.83083635333441,3d c++,135.50846230768826,128.1695568294653,22.307572205510265,49.83083635333441,-25.407308439388657,38.12651219445313,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-19.020189277713747,6.38678279035725,474.67287880020297,-0.7894270540998751,0.37741361403381507,-0.4841114439848818,19.063256097226564,1.9577980899646075,-2.591491753442233,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453445.97449500003,46,0,0.760714941827761,0.4240358439890824,0.46385562791965473,49.98401594648158,3d c++,135.69147007650636,128.67464929928286,21.989636518502476,49.98401594648158,-27.67747328215799,38.25058563231705,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-18.876276755598866,6.78499810214827,474.7648118794757,-0.777434343923635,0.4105982233497333,-0.4764503540454869,19.125292816158524,1.9939063708956546,-2.5917784284224856,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453445.974469,46,1,0.7986723309837894,0.5492346642600581,0.2688013376504461,51.92936906302145,3d c++,175.75509256321857,175.48767896389293,45.118436240257516,51.92936906302145,-67.22166447921632,7.018377691118406,0.7009772951938831,1,0.18600011277547726,13.877041116345344,93.89310180322302,12.0,2.152161016346847,7.444464244510149,83.95548810127232,0.1638467419642808,-0.536048072652933,-0.8281344751625586,3.509188845559203,1.0050475518354778,-1.3754685362851062,161.2282059885771,211.6336272516111,158.47809598605915,158.47809598605915,90.0
-453445.967137,46,1,0.8080635144370938,0.5504759425776161,0.2711084659806138,50.933441087613815,3d c++,176.15230162483715,174.9339681646527,44.00641758866739,50.933441087613815,-67.02298109104942,6.888129288753094,0.7010842600473133,1,0.18600011277547726,13.877041116345344,93.89310180322302,12.0,2.207057275222177,7.3766122697943715,84.01080688974008,0.16842143020389164,-0.5417024038792477,-0.8235245761235788,3.444064644376547,0.9983352398510366,-1.3690651938350058,161.2282059885771,211.6336272516111,158.47809598605915,158.47809598605915,90.0
-453445.96283800004,46,0,0.7905594961352521,0.4241275181279274,0.46118690123005535,48.47869979599433,3d c++,135.72080580093677,129.31514370478672,19.722214039817548,48.47869979599433,-30.090710042767114,37.1292473259837,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-18.83347429598262,7.2755968311053,475.1520863516624,-0.773867472288948,0.45148145076281915,-0.4441774813632658,18.56462366299185,2.039221266923035,-2.620532043864094,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453445.959037,46,1,0.8382462377398517,0.5510085208463106,0.27430213176780305,50.37213181422244,3d c++,176.32272667081938,174.16748837572726,43.22970979006532,50.37213181422244,-67.25974304005683,6.818030337767852,0.7003200969166179,1,0.18600011277547726,13.877041116345344,93.89310180322302,12.0,2.231642867153724,7.2796999731144565,84.08033279741774,0.17047022953152055,-0.549778428602574,-0.8177307504837733,3.409015168883926,0.9886973684087318,-1.3652724206323754,161.2282059885771,211.6336272516111,158.47809598605915,158.47809598605915,90.0
-453445.954864,46,0,0.8034085481911757,0.42690799567099286,0.46039850249457126,47.77177073285247,3d c++,136.61055861471772,129.5043594013029,23.283329776086955,47.77177073285247,-32.75308755949692,36.51855198146141,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-18.133109943008705,7.432187459062886,474.22072694059216,-0.7155037762077885,0.46453066975928464,-0.521790765619118,18.259275990730703,2.0539008812204838,-2.5114955472941847,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453445.951029,46,1,0.0,0.5,0.5,0.0,3d c++,160.0,120.0,0.0,0.0,90.0,0.0,0.7003200969166179,1,0.18600011277547726,13.877041116345344,93.89310180322302,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,161.2282059885771,211.6336272516111,158.47809598605915,158.47809598605915,90.0
-453445.946891,46,0,0.8866973800723624,0.44076586788370387,0.46710717199113805,49.01088376008542,3d c++,141.04507772278524,127.89427872212687,39.795597470166435,49.01088376008542,-39.752717206684395,37.18404551041205,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-14.636648276425252,6.209193197871446,470.5242201171184,-0.42413197065916725,0.36261448132666474,-0.8298330009085956,18.592022755206024,1.9418681147853074,-2.043288583907801,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
-453445.942831,47,1,0.11290821335829584,0.551050332079736,0.27590287457418794,24.238761865918352,3d c++,176.3361062655155,173.7833101021949,20.802750404327846,24.238761865918352,-67.39055316049635,3.2814826247353492,0.7003200969166179,1,0.18600011277547726,13.877041116345344,93.89310180322302,12.0,2.219512401566044,7.278284205470882,84.07876356763504,0.16945935739921392,-0.5498964092395385,-0.817861519632332,1.6407413123676746,0.9885561201930961,-1.3664891892600342,161.2282059885771,211.6336272516111,158.47809598605915,158.47809598605915,90.0
-453445.937832,47,0,0.7822651211569019,0.4587348542266044,0.4756298913997761,49.80651598526831,3d c++,146.7951533525134,125.84882606405375,48.293812627380106,49.80651598526831,-76.15582521430613,37.65270398047656,1.0,1,-9.547064628515244,1.8578194219514699,480.48221612802155,12.0,-10.012372200943817,4.5896060782661205,468.8065649458638,-0.038775631035714464,0.2276488880262209,-0.9729709318464799,18.82635199023828,1.8004588163990771,-1.6106280636765093,147.68075098100547,122.39727507688444,30.968888130576126,30.968888130576126,90.0
