gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
-453443.04709500005,133,0.696613107821409,0.4590444122147101,0.41618358002161615,-453443.05103100004-0 -453443.043159-1,214.72596297125966,-329.5806958078786,-3405.3620911601656,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.0541289149018275,0.034330897585152564,0.9979436106527007,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07161749047565792,0.1562062763133229,0.9851246288152047
-453443.0431635,133,0.8524790615128123,0.45944995487546814,0.41196068406025266,-453443.043168-0 -453443.043159-1,199.36112670413155,-324.6288105125444,-3193.309689961682,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.052915330727977244,0.04389702859872596,0.9976337096620942,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07161749047565792,0.1562062763133229,0.9851246288152047
-453443.03911949997,133,0.8357288588677239,0.45962783571307886,0.4117915714076774,-453443.03508-0 -453443.043159-1,193.24032645441866,-316.655531817755,-3108.9062923503125,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.052392179963348995,0.044246490732107124,0.9976458828344763,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07161749047565792,0.1562062763133229,0.9851246288152047
-453443.03508,134,0.8357288588677239,0.4578955710519767,0.4085883166075547,-453443.03508-0 -453443.03508-1,157.74157693834383,-256.85106262894556,-2433.3820374226098,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.052392179963348995,0.044246490732107124,0.9976458828344763,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07703222779195712,0.16298462142941278,0.9836168202399341
-453443.031135,134,0.8357288588677239,0.4591162818228618,0.40870858428656764,-453443.03508-0 -453443.02719-1,180.94548717814703,-303.0320582611582,-2874.678438088973,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.052392179963348995,0.044246490732107124,0.9976458828344763,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07316736026661731,0.16303084712743532,0.9839042027944213
-453443.0242115,134,0.7752091197134273,0.4591650503043043,0.4090701018716385,-453443.02123300004-0 -453443.02719-1,179.5354180441455,-299.8375912332965,-2855.683114596468,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05225136234783517,0.0434112633622446,0.9976899605318725,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07316736026661731,0.16303084712743532,0.9839042027944213
-453443.017536,134,0.47905005056934763,0.45940090808406087,0.40093886717247074,-453443.017536-1,-177.5094540412901,324.84016467631864,2839.86090947919,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.050812260254592484,0.11422657154041282,0.9921544257634203
-453443.01615650003,134,0.7752091197134273,0.46135161075596265,0.4137595082066283,-453443.02123300004-0 -453443.01108-1,250.52837797740438,-419.27408129241155,-4210.342533329545,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05225136234783517,0.0434112633622446,0.9976899605318725,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06634293939604376,0.1530126135539338,0.9859948044922384
-453443.0129515,134,0.7163699941754726,0.4591534628954449,0.41675053523821437,-453443.014823-0 -453443.01108-1,475.28541346768463,-726.5106007454467,-7557.726011575661,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05871681299405329,0.037038701168286337,0.9975873247428457,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06634293939604376,0.1530126135539338,0.9859948044922384
-453443.0079595,134,0.8400332268968773,0.4615179901006706,0.4136584030428645,-453443.004839-0 -453443.01108-1,241.36131252842313,-406.1544840412074,-4073.8197858391095,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.051762114240623325,0.04360747041279095,0.9977069068887607,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06634293939604376,0.1530126135539338,0.9859948044922384
-453443.003168,135,0.4364669602557209,0.4480528162032793,0.393066674507742,-453443.003168-1,-323.51692784390684,499.4699195254525,4045.078022902985,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07128121871009385,0.12272619862922968,0.9898774005043364
-453442.999932,135,0.8400332268968773,0.4604555226759895,0.41163812356080753,-453443.004839-0 -453442.995025-1,202.78059195914418,-339.8339317551318,-3330.6764636310263,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.051762114240623325,0.04360747041279095,0.9977069068887607,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06966688955704102,0.15730017786000366,0.9850904418096127
-453442.996783,135,0.8425709787241995,0.4605006034963018,0.41139877822336246,-453442.998541-0 -453442.995025-1,201.1011575189283,-338.3179839571384,-3306.8615414180545,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05162831009958088,0.04414476009278634,0.9976902113144202,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06966688955704102,0.15730017786000366,0.9850904418096127
-453442.99291200005,135,0.782820317976916,0.46012887974059496,0.41071655782906324,-453442.990799-0 -453442.995025-1,215.64244122358588,-362.1662616698874,-3512.915494944047,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05271523662692368,0.04577911042297389,0.9975597109327585,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06966688955704102,0.15730017786000366,0.9850904418096127
-453442.990799,135,0.782820317976916,0.47117809006012684,0.4609434788076897,-453442.990799-0,-156.07247319322505,158.62015744768132,3517.1869806876925,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05271523662692368,0.04577911042297389,0.9975597109327585,,,,,,
-453442.983235,135,0.4761143051576227,0.4488412867750661,0.3786696089492768,-453442.983235-1,-274.164229256779,487.6655077537466,3480.832136049171,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.0686702257705864,0.13895051418427745,0.9879155605113938
-453442.97519350005,136,0.8076225474341999,0.45962508191598284,0.4098144231237697,-453442.983209-0 -453442.967178-1,181.1069758621409,-303.40440060674155,-2913.5027059745207,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05175526111743034,0.044292376402502665,0.9976770912170358,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07226954025153666,0.1605230638722861,0.9843827809936972
-453442.97507600003,136,0.5205296664517894,0.45423745645417757,0.3880040924071948,-453442.97507600003-1,-245.72580627388487,451.02854693334734,3487.6469453812283,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06061692959559882,0.12857552621059254,0.9898454030332572
-453442.97112700006,136,0.828893454824766,0.45940814837781874,0.40984614965043553,-453442.97507600003-0 -453442.967178-1,187.74703775640478,-312.7373660422478,-3004.1812578490935,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05239206970520016,0.04426442689888371,0.9976450929781185,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07226954025153666,0.1605230638722861,0.9843827809936972
-453442.967203,136,0.7870993919781428,0.45947036850039813,0.4097123632052688,-453442.967228-0 -453442.967178-1,185.79797578265897,-310.4258452515005,-2977.557961781232,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05220865462476834,0.044557119017488545,0.9976416789244188,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07226954025153666,0.1605230638722861,0.9843827809936972
-453442.96311250003,136,0.9971071309679904,0.4599893666741285,0.40957731159205857,-453442.95904700004-0 -453442.967178-1,170.8115079053245,-289.5212060882326,-2772.896132312594,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05068445756528189,0.0447590170033379,0.9977112388653384,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07226954025153666,0.1605230638722861,0.9843827809936972
-453442.95905,136,0.535673496980318,0.4472256541434715,0.38318865582899275,-453442.95905-1,-223.18074937614358,370.4931284024143,2746.7919999362293,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06873130513580201,0.13404602276006072,0.9885887271644049
-453442.951221,136,0.41538479374161996,0.4475335614758129,0.3750990394494209,-453442.951221-1,-221.60236511947633,395.65790592385315,2743.3720371984787,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06816483690076787,0.14307744020317165,0.9873613326007857
-453442.951117,136,0.9868482035843993,0.4595796678735168,0.40932866855873107,-453442.95904700004-0 -453442.943187-1,162.9999564611881,-274.23246482037246,-2619.2654355808622,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05068445756528189,0.0447590170033379,0.9977112388653384,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07356209383093139,0.16097769717937632,0.984212781547788
-453442.947195,137,0.8666260853887106,0.4595767624301951,0.40947627440307877,-453442.95120300003-0 -453442.943187-1,163.0735110019947,-273.8898956926557,-2620.2590459767825,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.050693913942357255,0.044422541449435804,0.997725796449294,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07356209383093139,0.16097769717937632,0.984212781547788
-453442.941157,137,0.9382162715570666,0.4594338084318883,0.40911707846574474,-453442.939127-0 -453442.943187-1,166.62303675001687,-279.97183965356896,-2667.8579960553543,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.051111279371400614,0.04527204582044947,0.9976663164546802,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07356209383093139,0.16097769717937632,0.984212781547788
-453442.937053,137,0.9156313799624551,0.4587992967639991,0.4079197982146151,-453442.939127-0 -453442.934979-1,155.64842794010212,-260.89612906981665,-2453.7595959203463,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.051111279371400614,0.04527204582044947,0.9976663164546802,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.0755443148166572,0.163513484070195,0.9836444464470421
-453442.93302,137,0.7753097027511914,0.4588967637437378,0.40760565281882066,-453442.93106100004-0 -453442.934979-1,153.5229653786456,-258.8236740358436,-2425.9912736065544,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.050823204585733306,0.045969357277621026,0.9976491467781241,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.0755443148166572,0.163513484070195,0.9836444464470421
-453442.9290325,137,0.7753097027511914,0.4584052057017919,0.4098570954424806,-453442.93106100004-0 -453442.927004-1,146.29180424392828,-237.77918072447085,-2284.40402411309,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.050823204585733306,0.045969357277621026,0.9976491467781241,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07715550276946442,0.15830463714008108,0.9843712055176839
-453442.925082,137,0.808056380016906,0.45831861521265466,0.41019740576803065,-453442.92316-0 -453442.927004-1,147.99814943878323,-239.146644760142,-2306.248213630608,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05107965625763175,0.04520977535177101,0.9976707597846317,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.07715550276946442,0.15830463714008108,0.9843712055176839
-453442.92316,137,0.808056380016906,0.47514012598970445,0.4618039495782167,-453442.92316-0,-88.24637598806726,101.68986653101831,2305.6312890667887,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.05107965625763175,0.04520977535177101,0.9976707597846317,,,,,,
-453442.919187,138,0.5133547123188397,0.4475237742022986,0.37941654823369675,-453442.919187-1,-184.31534298980247,317.64927736321306,2281.3441111440284,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.06589455058971079,0.13842286740845428,0.9881786366750708
