TimeStamp,Time,Framecount,Date,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,PrismEffect,DualTask,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ControllerSmoothed,ControllerAimAssistState,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,LastShotControllerFilteredPointingDirectionX,LastShotControllerFilteredPointingDirectionY,LastShotControllerFilteredPointingDirectionZ,ParticipantId,TestId,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallCurveRatioX,WallCurveRatioY,PlayedPattern,Event,EventType,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleSize,MoleLifeTime,MoleActivatedDuration,MoleId,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,LeftControllerLaserPosWorldX,LeftControllerLaserPosWorldY,LeftControllerLaserPosWorldZ,LeftControllerLaserRotEulerX,LeftControllerLaserRotEulerY,LeftControllerLaserRotEulerZ,LeftControllerLaserPosTravelX,LeftControllerLaserPosTravelY,LeftControllerLaserPosTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY,GazeConfidence,EyeCenter0X,EyeCenter0Y,EyeCenter0Z,EyeCenter1X,EyeCenter1Y,EyeCenter1Z,GazeNormal0X,GazeNormal0Y,GazeNormal0Z,GazeNormal1X,GazeNormal1Y,GazeNormal1Z,LocalGazeDirectionX,LocalGazeDirectionY,LocalGazeDirectionZ,GazeDistance,WorldGazeOriginX,WorldGazeOriginY,WorldGazeOriginZ,WorldGazeDirectionX,WorldGazeDirectionY,WorldGazeDirectionZ,WorldGazeHitPositionX,WorldGazeHitPositionY,WorldGazeHitPositionZ,WorldGazeHitObjectName,WorldGazeHitObjectIsMole,WorldGazeHitObjectMoleID,WorldGazeHitObjectIsWall,PupilTimeSample
2020-05-13T10:30:14Z,10:30:14,7340,2020-05-13,NA,-453443.650482,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8636,0.7655,-0.3094,1.1359,10.6768,351.19,1e-04,1e-04,1e-04,0.016,0.0549,0.0188,-1.0797,1.3415,-0.6585,1.376,4.6777,358.1963,0.0184,0.3015,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4146,0.6327,6.404,1.1359,10.6768,351.19,0.0038,0.0011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8569,0.0306,0.0021,-0.0042,-0.0317,0.0030,-0.0078,-0.0958,0.1041,0.9899,-0.1209,0.0696,0.9902,-0.1080,0.0857,0.9905,2.5369,-1.0803,1.3417,-0.6664,-0.0239,0.0652,0.9976,-1.2597,1.8099,6.5434,Wall Manager,NULL,-1,TRUE,-453443.7689
2020-05-13T10:30:14Z,10:30:14,7341,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8641,0.7657,-0.3095,1.1648,10.6304,351.2767,5e-04,2e-04,1e-04,0.0289,0.0464,0.0867,-1.0799,1.3415,-0.6584,1.3725,4.6014,358.2031,0.0036,0.0763,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4082,0.6311,6.4041,1.1648,10.6304,351.2767,0.0064,0.0016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7342,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8642,0.7658,-0.3096,1.1369,10.5797,351.3042,1e-04,2e-04,1e-04,0.0279,0.0508,0.0275,-1.0803,1.3415,-0.6585,1.3868,4.5081,358.2604,0.0143,0.0933,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4011,0.6301,6.4044,1.1369,10.5797,351.3042,0.0072,9e-04,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7344,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8649,0.766,-0.3097,1.0339,10.5199,351.4149,8e-04,2e-04,1e-04,0.1031,0.1198,0.2129,-1.0808,1.3412,-0.6584,1.6051,4.513,358.6487,0.2183,0.2718,0.3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3886,0.6341,6.407,1.0339,10.5199,351.4149,0.0125,0.0039,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7345,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8651,0.7662,-0.3095,0.9341,10.5302,351.6234,2e-04,2e-04,2e-04,0.0998,0.0103,0.2085,-1.0807,1.3413,-0.6582,1.5316,4.7686,358.6877,0.0735,0.2556,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3859,0.6411,6.4097,0.9341,10.5302,351.6234,0.0027,0.007,0.0027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7346,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8656,0.7661,-0.3094,0.9615,10.4363,351.5807,4e-04,0,1e-04,0.0274,0.0939,0.0428,-1.0804,1.3414,-0.6581,1.4715,5.0625,358.7231,0.0601,0.2938,0.0354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3825,0.6458,6.4116,0.9615,10.4363,351.5807,0.0034,0.0047,0.0019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7347,2020-05-13,NA,-453443.493712,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8657,0.7659,-0.3095,1.0432,10.4224,351.5101,2e-04,3e-04,2e-04,0.0817,0.014,0.0706,-1.0801,1.3413,-0.6583,1.4796,5.2888,358.7668,0.0081,0.2263,0.0437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3779,0.6461,6.4122,1.0432,10.4224,351.5101,0.0047,4e-04,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7630,0.0306,0.0021,-0.0042,-0.0317,0.0030,-0.0078,0.0288,0.0768,0.9966,0.1065,0.0161,0.9942,0.0678,0.0501,0.9964,0.7777,-1.0808,1.3415,-0.6662,0.1605,0.0229,0.9868,0.1039,1.5107,6.6682,Wall Manager,NULL,-1,TRUE,-453443.5746
2020-05-13T10:30:14Z,10:30:14,7348,2020-05-13,NA,-453443.465928,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8657,0.7659,-0.3096,1.0393,10.4535,351.5848,0,1e-04,0,0.0039,0.0311,0.0747,-1.0797,1.3413,-0.6584,1.4771,5.6131,358.779,0.0025,0.3244,0.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3754,0.6447,6.4119,1.0393,10.4535,351.5848,0.0025,0.0014,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7551,0.0306,0.0021,-0.0042,-0.0317,0.0030,-0.0078,0.0275,0.0772,0.9966,0.1090,0.0138,0.9939,0.0683,0.0494,0.9964,0.7410,-1.0805,1.3415,-0.6664,0.1666,0.0223,0.9858,0.1714,1.4822,6.5496,DiskMole(Clone),NULL,603,FALSE,-453443.5512
2020-05-13T10:30:14Z,10:30:14,7349,2020-05-13,NA,-453443.447327,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8662,0.7658,-0.3096,1.0263,10.3783,351.7206,5e-04,1e-04,0,0.013,0.0751,0.1358,-1.0793,1.3415,-0.6585,1.334,5.9174,358.7596,0.1431,0.3043,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3716,0.6437,6.4119,1.0263,10.3783,351.7206,0.0038,0.0011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7551,0.0306,0.0021,-0.0042,-0.0317,0.0030,-0.0078,0.0275,0.0772,0.9966,0.1090,0.0138,0.9939,0.0683,0.0494,0.9964,0.7410,-1.0801,1.3417,-0.6664,0.1718,0.0247,0.9848,0.1869,1.5105,6.5514,DiskMole(Clone),NULL,603,FALSE,-453443.5512
2020-05-13T10:30:14Z,10:30:14,7350,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8666,0.7657,-0.3097,0.9586,10.2934,351.8661,4e-04,0,1e-04,0.0677,0.0849,0.1455,-1.079,1.3417,-0.6585,1.189,6.1901,358.7654,0.1451,0.2727,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3665,0.645,6.4128,0.9586,10.2934,351.8661,0.005,0.0014,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7351,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.867,0.7659,-0.3097,0.9652,10.2041,351.8796,3e-04,2e-04,1e-04,0.0066,0.0893,0.0135,-1.0787,1.3419,-0.6585,1.0491,6.3949,358.8083,0.1399,0.2048,0.0429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3602,0.6472,6.4142,0.9652,10.2041,351.8796,0.0063,0.0021,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7352,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8675,0.7657,-0.3096,1.008,10.1162,351.7851,5e-04,3e-04,0,0.0428,0.088,0.0945,-1.0786,1.3421,-0.6585,0.9391,6.5365,358.8713,0.11,0.1416,0.0631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3704,0.6455,6.5256,1.008,10.1162,351.7851,0.0101,0.0017,0.1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7353,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8675,0.7655,-0.3097,1.0004,10.1696,351.9232,0,1e-04,0,0.0076,0.0535,0.1381,-1.0787,1.3422,-0.6583,0.9636,6.5947,358.9004,0.0245,0.0582,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3637,0.6449,6.5255,1.0004,10.1696,351.9232,0.0067,6e-04,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7354,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8672,0.7652,-0.3098,1.0499,10.2128,351.9657,2e-04,3e-04,1e-04,0.0495,0.0431,0.0425,-1.0786,1.3422,-0.6584,0.9817,6.6047,358.8868,0.0181,0.01,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3622,0.6432,6.5251,1.0499,10.2128,351.9657,0.0014,0.0018,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13T10:30:14Z,10:30:14,7355,2020-05-13,NA,-453443.310387,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8671,0.7651,-0.3098,1.1158,10.3043,351.8845,1e-04,1e-04,0,0.0659,0.0916,0.0812,-1.0785,1.3421,-0.6584,0.9714,6.5333,358.8678,0.0103,0.0714,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3454,0.6409,6.4134,1.1158,10.3043,351.8845,0.0169,0.0022,0.1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8003,0.0301,0.0030,-0.0055,-0.0317,0.0030,-0.0078,-0.0342,0.1068,0.9937,-0.0214,0.0830,0.9963,-0.0280,0.0957,0.9950,4.7679,-1.0794,1.3422,-0.6664,0.0874,0.0793,0.9930,-0.4379,1.9242,6.6682,Wall Manager,NULL,-1,TRUE,-453443.3951
2020-05-13T10:30:14Z,10:30:14,7356,2020-05-13,NA,-453443.29415,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8672,0.765,-0.3099,1.1115,10.3492,351.9323,0,1e-04,1e-04,0.0044,0.0449,0.0478,-1.0785,1.3421,-0.6582,0.9678,6.476,358.9242,0.0037,0.0573,0.0563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3508,0.6368,6.4114,1.1115,10.3492,351.9323,0.0054,0.0041,0.0019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7271,0.0301,0.0030,-0.0055,-0.0317,0.0030,-0.0078,-0.0372,0.1055,0.9937,-0.0322,0.0770,0.9965,-0.0348,0.0916,0.9952,12.1159,-1.0794,1.3422,-0.6662,0.0796,0.0754,0.9940,-0.5044,1.8941,6.6599,Wall Manager,NULL,-1,TRUE,-453443.3708
2020-05-13T10:30:14Z,10:30:14,7357,2020-05-13,NA,-453443.274418,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8674,0.7651,-0.3098,1.0595,10.2475,352.0336,2e-04,2e-04,1e-04,0.0519,0.1017,0.1013,-1.0786,1.3421,-0.6581,0.9728,6.4281,358.9616,0.0051,0.0479,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0.6362,6.4111,1.0595,10.2475,352.0336,0.0012,6e-04,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7271,0.0301,0.0030,-0.0055,-0.0317,0.0030,-0.0078,-0.0372,0.1055,0.9937,-0.0322,0.0770,0.9965,-0.0348,0.0916,0.9952,12.1159,-1.0795,1.3422,-0.6661,0.0787,0.0753,0.9941,-0.5111,1.8932,6.6589,Wall Manager,NULL,-1,TRUE,-453443.3708
2020-05-13T10:30:14Z,10:30:14,7358,2020-05-13,NA,-453443.25068,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8675,0.7651,-0.3098,1.0432,10.2099,352.0029,1e-04,0,0,0.0164,0.0376,0.0307,-1.0785,1.342,-0.6581,1.0202,6.3552,358.9691,0.0474,0.073,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3497,0.6374,6.4117,1.0432,10.2099,352.0029,0.0022,0.0012,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7431,0.0301,0.0030,-0.0055,-0.0317,0.0030,-0.0078,-0.0377,0.1083,0.9934,-0.0326,0.0888,0.9955,-0.0352,0.0989,0.9945,11.9189,-1.0794,1.3421,-0.6661,0.0770,0.0818,0.9937,-0.5232,1.9408,6.6570,Wall Manager,NULL,-1,TRUE,-453443.3289
2020-05-13T10:30:14Z,10:30:14,7359,2020-05-13,NA,-453443.226119,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8674,0.765,-0.3099,1.0822,10.2898,352.0343,1e-04,1e-04,1e-04,0.0391,0.08,0.0314,-1.0785,1.3419,-0.658,1.0412,6.287,358.977,0.021,0.0681,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3495,0.6375,6.4118,1.0822,10.2898,352.0343,3e-04,2e-04,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9205,0.0301,0.0030,-0.0055,-0.0317,0.0030,-0.0078,-0.0318,0.1030,0.9942,-0.0345,0.0857,0.9957,-0.0331,0.0942,0.9950,24.0168,-1.0794,1.3421,-0.6660,0.0779,0.0767,0.9940,-0.5169,1.9031,6.6580,Wall Manager,NULL,-1,TRUE,-453443.3064
2020-05-13T10:30:14Z,10:30:14,7360,2020-05-13,NA,-453443.208227,-453531.187634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8669,0.7646,-0.3097,1.1696,10.3584,351.9779,5e-04,4e-04,1e-04,0.0874,0.0686,0.0564,-1.0785,1.3419,-0.6579,1.0553,6.2155,358.9184,0.0141,0.0715,0.0586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3521,0.6349,6.4107,1.1696,10.3584,351.9779,0.0026,0.0026,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9205,0.0301,0.0030,-0.0055,-0.0317,0.0030,-0.0078,-0.0318,0.1030,0.9942,-0.0345,0.0857,0.9957,-0.0331,0.0942,0.9950,24.0168,-1.0794,1.3421,-0.6658,0.0768,0.0764,0.9941,-0.5254,1.9014,6.6566,Wall Manager,NULL,-1,TRUE,-453443.3064
2020-05-13T10:30:14Z,10:30:14,7361,2020-05-13,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.867,0.7645,-0.3096,1.1657,10.3378,352.0597,1e-04,1e-04,1e-04,0.0039,0.0206,0.0818,-1.0785,1.3419,-0.6579,1.0564,6.1586,358.918,0.0011,0.0569,5e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3549,0.631,6.409,1.1657,10.3378,352.0597,0.0028,0.0039,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
